eventid,Date,Time,Latitude,Longitude,Temperature,Humidity,Pressure,WindSpeed,Precipitation,SeismicActivity,DisasterType
22,2020-04-03,10:07:41,75.33577343649485,10.013812790961083,45.746152692262555,79.09136253502798,929.0707107158979,53.89875026395322,3.819522059299741,3.912554796023149,Yes
23,2020-06-03,03:45:24,42.227683875006576,-139.07534895210864,1.2174663867970246,26.611191506584234,1002.5131208948483,20.903787854198853,50.08593612244061,7.182630850591294,No
24,2020-01-25,13:56:04,25.163209593957205,32.04750589360626,-2.519221750509839,94.04153437825912,956.8609661745597,142.5889766055642,11.075670972267424,7.311649665803696,Yes
25,2020-07-23,12:59:45,67.51261517270238,78.27241390909123,18.84617227276756,53.421678620891356,1023.5336559340894,35.51543502661591,63.28679485266555,5.979530147136714,No
26,2020-03-31,17:54:45,56.643579986713846,142.36235496654487,38.80501713384252,8.933769316623605,829.3661396681252,102.96378293883292,96.94664332518825,1.196540811195408,No
27,2020-05-19,16:06:03,-72.58086762070636,24.838873658410108,47.3887694368736,36.13966815935763,806.12576520985,109.06473951090952,96.4687904878844,2.1635582723923714,Yes
28,2020-02-27,00:24:16,61.657063204111395,-29.682663737303017,-12.933278797170452,58.831616149770014,898.7954223564849,89.98598102736193,47.95524704417188,2.8878561061114016,No
29,2020-09-29,02:09:50,-29.145155379389315,-2.927153394663634,42.06680517023541,95.35692051020477,807.3659416421019,110.0219498600799,96.6069564987083,4.321088885814204,Yes
30,2020-04-10,00:50:58,66.8354684299123,-44.83190605822179,23.232718261089886,4.633290209474525,847.4333217205934,77.66908777080496,66.98344330914583,0.8583623244020796,No
31,2020-10-08,12:17:52,-84.02619038302392,150.35835960366236,45.413136670955495,39.971184743485686,1002.8596647889207,105.40496515899899,57.07876210474259,5.84066779179025,Yes
32,2020-01-12,10:28:47,51.81336581902168,-169.28403961324128,35.18662954198599,85.04318355830138,872.3351020905505,73.71537522316153,44.02104450687415,8.360798472822822,No
33,2020-02-27,17:09:12,-35.18704546117425,-178.85374479672512,16.46335836517676,6.317217158273215,1056.1931819324366,92.62904860649725,34.03114361068574,5.92821797039745,Yes
34,2020-09-01,03:46:40,10.250908255218064,-13.074487126079703,34.16249566952113,60.38955437920931,953.2479776397286,34.154966968777444,16.592972971049374,7.288283600728548,Yes
35,2020-09-05,01:59:58,62.28065415379136,-102.44197650033907,14.142404813592258,93.40675702849677,914.7884511666696,78.87146632940737,54.7852254255979,8.559034486981146,No
36,2020-07-18,06:30:55,-54.515019326182035,-76.35151873031012,28.193057070183727,49.8877499280751,946.0816089428461,65.65257185212222,71.33594245833275,6.87747180566097,Yes
37,2020-02-14,01:38:15,-77.10091363723502,30.337787970583406,48.59327026100293,51.14512859162013,847.8650931853663,144.24578276230392,34.868697133367036,2.5258914010832365,Yes
38,2020-10-08,17:05:10,-70.08292549333447,135.39610273520637,1.041840622599512,82.39590844429841,802.4846985037608,89.97379344683465,42.19512220632062,8.866803714832985,No
39,2020-02-29,09:15:20,-67.30485472358427,31.7158367427308,39.71368943987822,28.835632673940243,865.1573351407652,48.98277828245303,75.08374309390986,4.872545716126521,Yes
40,2020-10-17,18:04:48,1.5874900493348036,-78.78078892683682,7.430723398175555,47.458117860918975,983.5849761321609,16.125945463932638,84.01757096949879,5.80663182025887,No
41,2020-09-14,11:22:30,-25.81935371889187,-43.347305179122685,43.50896171878125,75.46789873421251,887.6204269780562,140.3878523725792,11.90952424994682,0.20745405684812956,No
42,2020-10-07,16:08:55,32.21404967175884,69.77346692993112,34.26278190726346,50.72125201742603,830.8147164216608,84.04940644372329,16.918651535187582,1.4253581709514807,No
43,2020-05-04,14:09:06,-84.4070424339743,19.1302139580564,16.790412945203883,19.51379761278747,948.9008553116845,141.16830597542204,43.18140304869059,4.5808568136246155,No
44,2020-09-26,13:37:25,80.81579273118068,-125.51655850107122,28.921796476686787,90.06063968461828,914.7222942741911,42.381919584114655,39.40163464818696,3.127919099694529,Yes
45,2020-09-13,23:01:29,80.5305057043915,-156.14793165675326,-15.78049202581261,99.99961001635974,1098.7048761873375,96.48076567472634,27.570384066846636,7.118906646988489,Yes
46,2020-03-08,00:28:54,83.23740190383897,-95.54124392533679,42.219786991071764,58.41546929991318,870.5327231290225,69.56616589537688,9.221876719697393,8.759823768627037,Yes
47,2020-07-25,16:21:37,76.80097563032034,85.5417495415268,-2.5705280798788728,37.09539774569429,993.0656707396282,29.50603351514887,95.84189193871224,4.214356498672334,No
48,2020-04-26,01:03:51,-29.50327990711763,-134.48177782768326,-12.912908405152553,56.08135405967355,807.4113413448889,53.49347681725842,51.88432321235826,1.1498905799536743,No
49,2020-05-10,04:49:16,-35.97785237972651,127.46665324330465,24.47615668162826,30.76886378055797,911.0406117457289,89.66476561465755,52.2199274695177,0.8754654686092593,Yes
50,2020-07-26,17:05:32,-88.53857496684452,-93.03696347402551,47.58330050419073,33.52927773025178,1094.9936159289039,72.47731811090216,81.27613795704177,3.1616387468536353,No
51,2020-10-13,16:54:42,30.10248064397888,171.91615522939432,7.939105043505698,83.41177375087275,1054.0977202240974,83.42151757450262,71.19708396807442,3.301147372022943,No
52,2020-01-08,18:27:21,2.859973205396159,138.14724325546783,16.62754051014759,72.62539617119802,849.7876924766514,33.196304929604125,47.18286395971141,3.574139453998882,Yes
53,2020-05-30,07:21:06,14.507901265153677,-84.32972387746771,17.45221629939946,14.884859190062933,1033.5048876427243,83.6604019577935,28.892327791348468,6.708713313462856,Yes
54,2020-07-07,18:03:40,3.699491539507747,64.84558139456828,-16.13624457784693,2.4629735789874414,936.2132351505342,59.91076745543331,41.25691076061267,3.863639471171099,No
55,2020-08-20,22:17:34,68.0887376000873,-170.0798004687254,18.45312116941632,87.62817236332947,960.6900949799974,120.65045785609286,40.183357457551374,7.400540323071131,No
56,2020-07-16,10:46:09,4.866344584233545,-163.20314004444032,10.631152525306561,87.81572619102047,902.7544672548357,18.68271223955139,87.84311538698617,8.362448215832728,Yes
57,2020-09-07,10:11:18,73.97880392080175,-114.25058632502676,38.23164835770326,43.80039846477991,971.7724877616808,79.14062781867187,27.941669524462615,8.063375244379817,Yes
58,2020-10-14,23:19:16,15.393365625965984,-139.6050992546808,19.118115031952435,39.36483449632943,932.8233707715696,84.47837645244225,35.13269820133625,8.879222946793798,Yes
59,2020-06-09,19:21:59,51.16708689101672,-78.13575443834961,-19.51767096034965,59.634211861815125,1068.9557783008036,130.60292029183225,25.10388642603185,5.69833595403096,Yes
60,2020-05-21,22:31:46,16.505286723167075,-119.59444149397669,-19.530139266287378,11.1848041820899,1059.871726030135,19.86972362847948,77.99137508484887,4.440486526898974,Yes
61,2020-04-08,00:59:39,50.91606133020581,72.44026346091303,-13.129232014719332,69.44443109147925,1022.2786208212597,14.04271086845406,32.92482468291823,4.038096288147057,Yes
62,2020-09-25,03:36:06,-87.96640629313801,46.59652367440776,18.58555967192499,26.527550949394872,1019.4530357697804,61.25391575100595,49.83864685864775,0.17461059634453457,Yes
63,2020-04-13,17:13:01,0.9948487011712785,15.02699651781441,33.97239720880678,83.09386086505387,894.0906515130841,84.27938150722537,66.51240791151831,2.440746747165181,Yes
64,2020-05-17,12:01:11,-44.48932598491862,168.222711150616,1.3566213777490184,59.76249889722778,844.7456249376191,7.677985958045114,13.804141315408753,4.361488678053543,No
65,2020-02-20,13:53:55,-6.810486842565297,6.817410137634766,-1.137276720734075,23.892667998171348,874.7331648883261,19.419045187784622,7.584457595889633,6.261663945376771,Yes
66,2020-10-07,04:27:59,-86.25507262741954,13.48944761076956,-8.208142363347438,84.88044844097983,807.2018147758355,125.44706494168604,44.19020141585442,1.310527507992686,No
67,2020-04-24,05:13:38,41.44138279625882,-27.60083693417755,13.179168926109135,53.1551500900098,857.1195514444971,99.74373911645179,72.3264723398001,8.333808123503788,Yes
68,2020-02-20,09:32:01,-34.07496747668197,22.24082558852504,36.31877963230982,55.959101065743454,997.2333081525862,76.49711327082873,93.31207085332818,4.934350620476912,Yes
69,2020-10-16,04:07:12,-61.83951193597765,-56.76809326074775,18.523202094996215,5.205079249463344,928.6980283239805,145.00289718871142,73.17568207634577,2.949001287979167,Yes
70,2020-01-17,12:32:01,66.23813861687482,-29.04212598159029,-10.377533116393655,76.9112972426747,1010.8157808458205,110.42091360761174,84.4891705248959,3.455207840729139,Yes
71,2020-09-01,22:48:45,-23.552777411024763,10.077817504293307,8.651627117406154,18.38247890637463,968.8860091979063,46.43099062823192,50.90244545105555,7.924466429946457,Yes
72,2020-08-31,20:14:39,-5.061812741310263,-1.1226668557239918,10.936107009412588,31.14932028400616,1010.4771810277459,38.00046680204567,83.65277345438072,6.5319321654607325,Yes
73,2020-06-08,09:23:28,-74.61243018227839,88.18243390321297,9.551572089268323,8.30015398815073,958.5609581904857,99.30410034533394,86.61135007254121,3.633669078011776,No
74,2020-01-26,06:30:41,-28.1275212776633,109.45131188119669,18.114177546783324,59.51635522055508,882.2323934163506,34.36705952853059,64.39442564758865,3.6536116494089903,Yes
75,2020-07-08,12:57:28,40.504809753886136,84.4139752462597,23.371110779497677,76.00777804171948,1064.0097903402402,56.94038380472652,30.15457844770169,0.5425636145692482,No
76,2020-06-10,14:17:39,-10.780098962250563,-177.900870185839,20.00733349005931,51.48983947461799,965.8684641991806,24.027015442714635,31.375957659868607,7.13033231718125,No
77,2020-01-30,17:36:39,51.415814397907965,124.35812662840183,7.131054016874451,71.24204547474694,908.4102187086123,118.04836540266234,59.07069099560109,1.6963300791956168,No
78,2020-03-20,14:06:11,36.851199885678184,-79.93227899559723,-15.85163744589531,60.52123857658693,881.9608247950955,8.924380175425105,82.73850930978995,5.16585684304959,Yes
79,2020-10-13,16:38:37,89.24114925474161,32.3434012939492,-18.849981055812112,1.5773692797601893,957.4387401734665,18.152843981730037,69.4775890138485,7.127625731766039,No
80,2020-09-25,02:40:04,31.77153189373567,-137.05472228683593,48.99436375619089,95.50126940317284,863.3367284288897,22.85559766497733,65.2981560045319,1.7376754590934032,Yes
81,2020-03-18,01:26:31,20.29608539559942,44.676031489623995,45.667659620965395,73.80026595455931,959.9133697706584,36.90646900774953,69.00168111466249,1.0119494489086862,Yes
82,2020-03-30,11:03:51,-75.06661913189625,-160.87309993323282,-12.898336697474978,95.1261990480971,866.3166476472396,100.80736471495355,46.35874589553108,5.812712856925575,Yes
83,2020-03-14,01:49:01,-0.6017362129550037,4.876704622942697,-14.069593634018084,87.70515999185521,933.0056597127303,54.42605060261593,93.7034772598657,5.926206845952612,No
84,2020-02-07,11:30:35,-7.895194864480601,166.38578450249886,43.37988815438397,81.3673496541448,952.4718140883472,87.54474087157011,62.40362242826916,1.9377414303019216,No
85,2020-08-02,09:08:17,54.56402774678948,-87.4241858600135,13.659206834896374,68.92399352286235,905.5932053283209,21.206150872487772,16.324914786361454,8.716762967329235,Yes
86,2020-04-03,10:33:40,65.29081210138709,-123.35951892951414,-15.111164162012216,17.674019875456917,1089.5592572349033,31.397188149204666,9.551276200915474,7.289617015061675,No
87,2020-10-21,18:39:24,35.740031823308215,-4.708092987605312,0.9427709486075138,42.31194483538681,945.2707119587488,134.2096559277753,37.33897964456144,7.554719445375639,No
88,2020-09-12,14:03:48,-20.142458632147736,165.91955158137327,0.31404488446892387,88.3204601940642,977.5907397540898,108.94576506224848,84.22851115151113,8.248392112885021,No
89,2020-02-14,14:52:31,-76.13244739244985,136.64266198820033,36.96978056172198,45.27309002362576,951.3503865816808,41.594266059950925,62.157904237135966,6.303653909674392,Yes
90,2020-03-12,10:38:33,8.439549941085389,7.984979448518317,37.9115270152455,87.70795975091855,1018.8836871633592,46.80073457841494,75.76894289999198,1.694844158974485,Yes
91,2020-07-27,15:41:13,5.156437974957285,-3.917057714498725,21.840375724023858,93.82593767572185,934.2823539801973,102.89524092334561,21.742750028799954,5.0190763918565935,Yes
92,2020-10-05,04:51:02,-63.248949126808796,-6.531879659343872,46.52829658048705,37.63241903195788,964.1524885280722,9.65322432557984,86.70241288776535,6.140681685802204,No
93,2020-03-13,19:28:55,-39.79295271644477,-106.7182857074266,23.684566585961555,39.45648322153105,1096.1011075568413,30.950941868449124,68.73026387595071,1.3303164061818102,Yes
94,2020-03-01,06:53:23,-28.898301784312125,-83.44106914448525,5.093417704609696,31.961535687913177,801.6002616213306,57.82406711799416,27.372518646386858,8.685821025320694,No
95,2020-01-06,17:18:36,-38.963028236472596,51.86766670288608,39.25500775035823,89.75743405067999,1053.7148252638335,93.11042503120032,26.59100249901187,8.932281959773197,No
96,2020-02-19,21:08:54,0.7901594141735444,-165.32153509805474,1.7096253441641842,26.42376939379191,859.8937343150372,132.6016663790133,97.5633223679891,3.871584861115441,Yes
97,2020-02-20,12:43:04,-5.867055898539817,-62.311501206535695,16.778161636162835,66.2830027287335,904.8030800038487,60.421510762411266,28.00194059842283,3.662829692173257,Yes
98,2020-01-24,05:24:10,17.038259793087676,102.69727359425403,-3.5483694948533966,77.4881945448684,1083.7127326617965,90.3502740937807,68.54262368214238,5.875824272014948,No
99,2020-02-05,15:19:55,-52.40822775209503,-141.78010827429364,43.41275650622178,38.36684875053589,933.6722772288599,46.73024549601541,69.17710691741372,0.7759127976297061,Yes
100,2020-10-08,02:46:27,87.17407338220114,-54.32519550107091,-18.3333515785254,5.109233373350918,894.6040987033051,16.87937230501701,6.426124812737314,0.401680299242995,Yes
101,2020-09-12,06:28:10,-26.056980077073106,153.0904564252913,-13.534330106119711,51.56618243378271,809.9011332494947,139.7643972561734,40.89040645444883,5.479537503637215,No
102,2020-04-08,16:48:13,-69.55566905203254,-110.37845457431163,-13.965064003394469,97.65099483203167,984.4151474899367,34.37738729882766,30.610024579151116,8.828913611376578,No
103,2020-08-21,03:10:17,-53.3500901096744,174.87130371034854,12.525979281935783,10.106360771423393,984.6961673606291,32.908855504351216,71.15197936662535,6.864892267377409,Yes
104,2020-05-18,12:17:23,5.9584804023836995,1.7752122224566733,15.675217200794627,4.235471950102505,833.0115955018921,8.039448165424075,59.85999057205534,2.0869348857575405,No
105,2020-03-15,17:24:06,-42.50654799502996,-63.82675283025728,-6.343816443335372,39.5970797672264,864.3967025588282,75.0731616235571,36.61654539693649,8.011413801584686,Yes
106,2020-04-04,07:47:51,-19.134957062568645,75.70262722675267,-17.550912660838105,8.179064755412913,997.0148921486464,149.49654079573713,88.08124683420957,2.2097193346394235,Yes
107,2020-08-25,23:41:41,-26.916160620852985,101.41811031643559,23.904634533307295,13.299928059687979,1066.4888755108743,143.91442903773313,18.127728574119434,6.7794760116630455,Yes
108,2020-10-24,20:20:52,-6.22117115851637,-115.23181021875686,7.910495665445186,98.12045346267882,1059.6474365426411,67.69423883306996,27.331460831503936,8.695065831875874,No
109,2020-03-06,10:18:06,-39.5223727103211,126.17245437002336,45.36960920212165,47.725500353390274,969.1952606733169,78.85011389389966,60.145550439385445,6.613616200802471,Yes
110,2020-03-07,22:29:52,51.87614839076902,-152.83489939393053,-2.7118067278707656,99.53582633261149,840.1556313190245,3.6375242279423987,41.059958275471985,8.83461678543201,No
111,2020-01-18,17:51:24,-19.048973900816463,-148.35706628443114,8.149064288646699,45.892150630932136,1047.4844079870404,38.34355570985133,94.19576416460758,8.09080282996922,Yes
112,2020-07-06,02:47:50,-66.85356426005906,5.806466749981865,-0.5997976039710444,94.01410151780601,981.2455508029072,126.70938924343099,31.410644265989408,3.4469364457585097,No
113,2020-03-31,03:44:51,45.430908548941815,47.64146081905233,35.06590497991887,79.46623311991343,1082.9035092843696,132.76599363799204,63.35545501618322,1.9087540901837934,Yes
114,2020-09-19,00:47:10,-39.99140203713335,141.43675754307853,32.90560039777616,42.09915099165233,855.7174723051436,63.79698832076994,83.85874066236758,1.4232848028642748,Yes
115,2020-07-18,17:17:54,-84.09991304963941,135.7629660907733,42.599673807730646,18.140390413812142,1020.9028270235974,133.154827359376,90.32002927546077,7.606803334489044,No
116,2020-04-17,23:24:02,3.1645915520187344,174.91457018538475,-2.408833028321933,66.56679332332659,985.2883512469347,5.028585030850866,95.1799447636748,5.913771448913684,Yes
117,2020-06-12,08:19:24,-39.50074765480925,171.2950711994885,-9.489969230922718,37.81496509885623,1015.8928246854739,57.12845023266625,25.634877003334797,3.9169869018172854,Yes
118,2020-07-23,00:26:51,-26.050211681576513,154.9427006273078,-11.635251764573367,59.52992122071797,1024.3442301863297,77.59222180299477,33.40046193707943,3.662781277079546,Yes
119,2020-10-23,10:17:55,51.31225800657934,24.754119259039726,25.176890352680722,42.50447671459855,808.2437165378844,78.04503698177737,72.26015287592035,5.937428292644949,No
120,2020-06-28,02:17:28,-10.073450621757345,27.720379155327947,20.320142904333096,40.27631993953847,935.0083284907586,125.79963925902109,56.865794898785545,1.2090461356910471,No
121,2020-05-27,18:28:10,-3.4481577021903433,-142.22289110829598,-14.646902568594045,74.73047422064768,1033.2454485984968,50.15978081836619,35.53155681446845,4.665655333909294,Yes
122,2020-04-22,04:10:15,-40.8738102086593,45.22824066977955,35.92203957038108,6.08420037420885,1066.7791207861776,19.511420309688894,88.14967313291137,8.545622781358816,No
123,2020-01-10,10:51:20,24.43363416617224,-121.5017019981021,-3.077998576128678,95.17005166688966,849.620601011893,146.5004638175537,86.57923081976317,7.273449178265404,Yes
124,2020-10-04,16:04:42,2.028810923844958,74.74418929585318,-7.045391285677667,58.83647495114807,829.5740328828639,4.398723460662035,68.71301866860503,2.827042184774257,Yes
125,2020-03-10,02:25:08,76.37880692398299,84.08145620000474,14.65919441864824,12.705953432366417,996.5254750946057,116.82644466528711,0.51494753709821,7.708679008876783,Yes
126,2020-10-22,21:54:33,-50.479513839401456,54.98643586069008,46.60916065956134,92.26656060879121,835.2680374308205,20.30457973624181,31.202873032153008,3.743204238850499,Yes
127,2020-08-22,22:01:06,1.734298831545317,69.17466314700977,6.968016431637729,61.24815126746255,971.9837194741589,7.596605815500108,23.9626862095215,4.052059615263762,No
128,2020-07-06,07:00:58,86.32035080949991,161.23423407267896,20.966248302537984,2.150446155842795,1000.7749792433564,17.32105991983861,29.641720325529548,6.062568269887738,Yes
129,2020-02-07,00:17:27,-39.505451356663364,-59.05566992264518,-12.53385314523602,83.83346302906851,1093.0193786370676,125.5007863729967,94.37783824294574,1.0046241695671623,Yes
130,2020-07-09,03:13:11,-29.581130255963522,126.59121094385253,46.10867135089515,68.329573349258,994.6408114828408,40.656321924698794,86.03517486488384,5.08243985591355,Yes
131,2020-02-29,17:45:54,-39.16694636042413,164.53420087635604,-8.85474993214028,97.01977550191405,930.7174444608345,49.61680655085111,9.049691624363582,3.4157774066515065,Yes
132,2020-05-21,01:53:23,-71.18898438431172,131.79274969938407,35.018037086852864,49.474885001328346,975.8116470022527,57.66905218813566,67.74732931857308,8.23898184826067,Yes
133,2020-01-07,18:56:52,-18.633068224952424,5.566647487199106,-17.708304914565144,27.296314063846644,902.6816265231533,40.362875704869985,97.60627976862087,3.783948950581652,Yes
134,2020-05-31,18:40:08,65.28990028972494,28.196464561058747,6.915027407219064,45.69860759604504,923.2626580969273,64.73305049214984,48.9514508335766,2.523054515084081,Yes
135,2020-07-20,01:25:17,0.806205161947787,50.771557160273744,-16.539048778258486,1.554632766796375,887.3961629157408,105.526529120277,28.80198727966133,3.769706486593538,No
136,2020-06-15,08:14:12,65.70906826505355,-57.85572128071111,-16.768384685073027,55.440255889197836,1079.8431436524897,66.67540366473213,7.4217181133785,6.51449378847375,Yes
137,2020-03-18,19:27:52,-37.46897718965416,154.23767164155365,48.25847646025497,52.50975393098248,1041.814691045396,2.724050571064482,90.89734428219212,4.126949219197951,No
138,2020-01-15,13:49:19,-14.990116560332382,-62.57028721976165,12.984702629815104,68.96989912739579,1032.9690912179476,71.23146698386867,54.544974933882656,2.1741795988840695,No
139,2020-03-07,03:55:46,-71.92191883552715,-108.14767958273055,13.792181009764747,29.177481731444775,1078.252111674079,24.64604241011201,22.186552058984066,6.723601404655755,No
140,2020-07-17,20:08:24,70.81150053256128,23.29875376344276,26.078229330646018,61.81402825971232,850.5910620327276,136.3271950987978,35.75320718066675,0.29184102683465873,No
141,2020-07-12,14:12:08,-68.99953768716856,106.80501055859239,-3.9716849417094586,72.95620528701903,1039.9101319253266,29.22835331091593,39.461352295130084,4.179131637370004,Yes
142,2020-09-10,10:30:21,24.30163927074321,108.92043956225885,29.802108261102987,40.132639372283606,803.9759639999104,68.0063046017544,96.63370850648258,6.153550229391722,No
143,2020-08-30,00:01:11,-1.628420119138113,164.83708005334958,36.30667337389395,67.09155470018275,1019.6978025809553,121.8887722883221,75.89830415645037,3.2670017261199917,No
144,2020-08-14,07:33:05,46.92186323281193,147.79695903647516,34.18944646877884,52.273588097094255,934.224812036519,52.33601770521272,68.50228808247365,8.6316530201952,No
145,2020-04-12,20:28:23,-50.98027574303268,-166.9930778931024,32.77534773149186,65.47428587322129,1080.4470666275179,80.7218931056653,79.39443347092704,7.976491487029254,No
146,2020-05-31,13:07:50,-62.67494933881808,-137.64951569198854,13.083724572864561,86.17434746769686,1074.746767153481,4.720832991098237,34.70866558598647,1.7845618250960487,Yes
147,2020-09-14,16:58:04,26.349246632646867,-174.52086668888174,-4.097217184053962,80.69453091420154,968.3021309800929,73.48035734542664,48.66628781417019,1.5740958995061471,No
148,2020-01-20,11:38:30,52.62547605235615,56.057267157958194,-4.204256684788783,0.5061627355787025,1093.6385092927826,109.85053620452437,31.05451910548,3.4191088486316974,No
149,2020-04-05,15:28:11,-54.35362012788062,-37.56316309966982,-10.993626038666637,58.73495290178092,954.6955498422885,78.4534964752681,52.151179224054125,0.8402794658441527,No
150,2020-09-28,02:16:03,66.35413985773438,-24.202266281440927,-16.93046496693723,14.214487425463023,1019.8610357816885,57.44105109100008,34.7273603957393,7.43322247641831,No
151,2020-03-24,09:37:29,58.847352884915,-15.996744192236662,35.38953096875698,49.15997427926231,1027.73584249072,32.61409256602776,26.118919866605307,3.8675422008787237,No
152,2020-02-22,22:40:50,64.19612732987484,-22.52966894932422,-9.980954283012213,14.372731415262379,924.4785730264814,21.42844741698831,31.972054875627098,6.913596624781912,Yes
153,2020-10-25,05:30:56,48.236639863337686,163.3602459762087,-0.849296653211514,34.47307379531416,932.9894855388702,54.64297846981317,9.466731941398153,0.24008843887327125,No
154,2020-09-02,11:20:04,48.19129846883821,-126.6815091856469,-15.732225764614167,9.427513998516165,1045.6666575949603,33.13858023323649,14.526557810980979,5.345837962458752,No
155,2020-10-11,15:20:10,-43.50919335003502,-134.71207827058413,39.781423463899955,14.249483006500906,937.0646573504757,85.73150309122,53.387141179947584,3.6884276437893724,Yes
156,2020-08-08,20:55:10,-35.422105786640536,-126.43417171719187,1.1258852182728312,3.517607899112497,891.8753228419673,68.42578171130062,23.311867024220092,3.558912972427307,Yes
157,2020-01-08,14:05:44,37.767442839358836,-167.77441272374708,41.11540872761641,5.986837127042648,1039.909262188497,130.3878218786516,24.26521319805818,2.1632357226464687,Yes
158,2020-10-25,14:28:26,-49.70877915442622,61.677687890447146,-4.406357463067499,5.904602305933772,887.9376270588893,14.554395469759603,16.24984817422789,0.07273901890817513,Yes
159,2020-07-29,01:27:03,-30.94298625869255,-102.96007444865687,-11.74397141621198,31.71388014408104,896.3644738874792,124.91637803764215,47.206234825754905,2.1569728487207094,No
160,2020-03-13,18:11:45,-42.69962541336693,-122.91503345445349,21.698041596891805,89.86957919533263,1067.9279755105688,104.96487631364802,39.21509949265781,8.9947140398062,Yes
161,2020-06-24,11:54:01,-45.51072597679388,96.14288920198837,5.901852673429538,50.77997551194596,910.8577716518789,124.99210844911552,44.21226012369952,1.5123535368676544,Yes
162,2020-01-06,06:45:54,16.680090876510178,27.54989595489161,5.363786046600591,26.773803370677467,832.6366384879254,107.0091140526836,35.07188278066301,5.945285062439248,Yes
163,2020-01-02,04:55:23,-13.86614623550416,-5.71397311330395,31.37149035306529,97.56425982870928,980.7093859346344,2.1696569108447346,31.52647042715894,2.406078536644246,No
164,2020-06-23,11:05:16,-76.08958964083644,-79.55705365454563,17.072191133333725,86.5699221751729,1009.4081013244463,89.46676709789288,46.864142935534794,2.3655761388032266,Yes
165,2020-02-06,19:03:29,62.78255508912626,-62.57634642774276,-1.4269931833806808,23.603044356185702,1019.9169022144837,123.69619760465727,81.73384981221669,0.9704083829623047,Yes
